Time,Value
54775,85.2
54780,84.6
54785,84.6
54790,75.4
54795,95.6
54800,95.6
54805,61.7
54810,71.1
54815,74.6
54820,72
54825,90.4
54830,90.4
54835,111.1
54840,111.1
54845,105.4
54850,105.4
54855,86.2
54860,86.2
54865,86.2
54870,106.1
54875,106.1
54880,79
54885,79
54890,79
54895,75.5
54900,110.9
54905,110.9
54910,110.9
54915,85.5
54920,86.1
54925,86.1
54930,76
54935,84.2
54940,91.2
54945,91.2
54950,91.2
54955,80.9
54960,84.3
54965,84.3
54970,79.4
54975,79.4
54980,80.6
54985,80.6
54990,71.1
54995,87.5
55000,87.5
55005,87.2
55010,87.2
55015,81.7
55020,81.7
55025,81.7
55030,80.7
55035,88.4
55040,88.4
55045,88.4
55050,69.2
55055,90
55060,90
55065,90
55070,72.8
55075,72.8
55080,73.9
55085,73.9
55090,93.7
55095,121.5
55100,121.5
55105,91.8
55110,91.8
55115,91.8
55120,115
55125,115
55130,91.1
55135,91.1
55140,91.1
55145,78.8
55150,78.8
55155,78.6
55160,78.6
55165,78.6
55170,73.5
55175,86.2
55180,86.2
55185,72.7
55190,91.8
55195,91.8
55200,66.9
55205,66.9
55210,74.4
55215,74.4
55220,72.8
55225,72.8
55230,72.8
55235,73.3
55240,78.5
55245,78.5
55250,74.1
55255,74.1
55260,87.1
55265,118.5
55270,118.5
55275,118.5
55280,88.1
55285,88.1
55290,79.6
55295,79.6
55300,76.4
55305,102.1
55310,102.1
55315,66.8
55320,70.6
55325,83.3
55330,83.3
55335,100
55340,100
55345,108.9
55350,108.9
55355,108.9
55360,87.2
55365,97.2
55370,97.2
55375,97.2
55380,89.9
55385,89.9
55390,75.1
55395,75.1
55400,67.4
55405,67.4
55410,67.4
55415,101.7
55420,101.7
55425,101.7
55430,71.9
55435,71.9
55440,76.5
55445,90.6
55450,90.6
55455,82.1
55460,82.1
55465,68.1
55470,68.1
55475,68.1
55480,67.9
55485,67.9
55490,95.5
55495,95.5
55500,95.5
55505,76.2
55510,76.2
55515,107.9
55520,110.7
55525,110.7
55530,110.7
55535,85.3
55540,85.3
55545,91.7
55550,91.7
55555,100.5
55560,100.5
55565,100.5
55570,90.3
55575,80.8
55580,80.8
55585,80.8
55590,88.7
55595,112.5
55600,112.5
55605,80.2
55610,81.1
55615,81.1
55620,81.1
55625,78.9
55630,78.9
55635,87
55640,87
55645,104.9
55650,104.9
55655,93.8
55660,93.8
55665,93.8
55670,92.4
55675,92.4
55680,104.2
55685,104.2
55690,104.2
55695,94.8
55700,97.2
55705,97.2
55710,69.7
55715,81.8
55720,81.8
55725,77.1
55730,79.7
55735,91.2
55740,91.2
55745,91.1
55750,91.1
55755,91.1
55760,87.7
55765,87.7
55770,90.3
55775,90.3
55780,90.3
55785,97.9
55790,97.9
55795,97.9
55800,96.1
55805,96.1
55810,75.6
55815,82.1
55820,82.1
55825,107.3
55830,107.3
55835,85.9
55840,85.9
55845,85.9
55850,75.9
55855,75.9
55860,88.3
55865,98.5
55870,98.5
55875,87.1
55880,87.5
55885,87.5
55890,87.5
55895,94.3
55900,94.3
55905,122.5
55910,122.5
55915,102.2
55920,102.2
55925,102.2
55930,83.2
55935,94.7
55940,94.7
55945,92.3
55950,92.3
55955,75.4
55960,83.2
55965,84.2
55970,85.3
55975,85.3
55980,85.3
55985,95.2
55990,95.2
55995,95.2
56000,82.6
56005,93.8
56010,93.8
56015,68.6
56020,74.7
56025,77
56030,77
56035,77.5
56040,77.5
56045,67.5
56050,73.9
56055,73.9
56060,80.7
56065,80.7
56070,74.4
56075,74.4
56080,73.8
56085,80.6
56090,103.1
56095,103.1
56100,103.1
56105,77.9
56110,93.6
56115,93.6
56120,66.3
56125,66.3
56130,95.9
56135,95.9
56140,95.9
56145,80
56150,80
56155,55.5
56160,55.5
56165,48.6
56170,48.6
56175,48.6
56180,46.7
56185,46.7
56190,21.1
56195,21.1
56200,21.1
56205,19.1
56210,19.1
56215,16.3
56220,18.2
56225,18.2
56230,17.6
56235,27.1
56240,27.1
56245,18.8
56250,18.8
56255,18.8
56260,37.9
56265,37.9
56270,24.4
56275,24.4
56280,16.7
56285,16.7
56290,15.8
56295,15.8
56300,17.1
56305,17.1
56310,17.1
56315,15.7
56320,16.8
56325,16.8
56330,17.2
56335,17.2
56340,18.5
56345,18.5
56350,16.2
56355,30
56360,31.9
56365,31.9
56370,27
56375,27
56380,27
56385,40.6
56390,27.5
56395,27.5
56400,27.5
56405,20.5
56410,30.1
56415,30.1
56420,21.2
56425,21.2
56430,19
56435,39.1
56440,39.1
56445,39.1
56450,25.6
56455,25.6
56460,19.4
56465,26.6
56470,29.9
56475,29.9
56480,19.9
56485,19.9
56490,16.5
56495,26.6
56500,72.7
56505,72.7
56510,41.5
56515,41.5
56520,25.9
56525,25.9
56530,25.9
56535,57.6
56540,57.6
56545,40.6
56550,54.6
56555,54.6
56560,29.7
56565,29.7
56570,49.9
56575,49.9
56580,49.9
56585,31.9
56590,31.9
56595,31.9
56600,23.5
56605,49.5
56610,49.5
56615,60.8
56620,60.8
56625,57.2
56630,57.2
56635,53.3
56640,53.3
56645,51.9
56650,51.9
56655,51.9
56660,37.4
56665,37.4
56670,37.4
56675,36.3
56680,43.1
56685,43.1
56690,51.6
56695,51.6
56700,51.6
56705,27.8
56710,39.5
56715,39.5
56720,59.2
56725,59.2
56730,52.3
56735,52.3
56740,52.3
56745,43.6
56750,43.6
56755,40.3
56760,40.3
56765,45.2
56770,45.2
56775,44.5
56780,44.5
56785,40.4
56790,40.4
56795,40.4
56800,25.9
56805,27.7
56810,29.4
56815,52
56820,52
56825,74.4
56830,74.4
56835,37.7
56840,37.7
56845,28.5
56850,63.3
56855,63.3
56860,63.3
56865,54.1
56870,65.2
56875,65.2
56880,34.2
56885,58.1
56890,58.1
56895,58.1
56900,30.3
56905,30.3
56910,36.1
56915,36.1
56920,36.1
56925,33.3
56930,33.3
56935,58
56940,58
56945,58
56950,30.5
56955,59.6
56960,59.6
56965,32.7
56970,32.7
56975,30.8
56980,30.8
56985,30.8
56990,20.3
56995,20.3
57000,15.7
57005,15.8
57010,15.8
57015,15.9
57020,29.3
57025,29.3
57030,35.1
57035,42.6
57040,42.6
57045,42.6
57050,29.9
57055,29.9
57060,20.8
57065,20.8
57070,23.9
57075,23.9
57080,23.9
57085,21.8
57090,21.8
57095,35.2
57100,48.3
57105,48.3
57110,29.3
57115,29.3
57120,29.3
57125,27.4
57130,27.4
57135,15.6
57140,16.2
57145,31.4
57150,31.5
57155,31.5
57160,20.9
57165,20.9
57170,20.9
57175,23
57180,23
57185,17.7
57190,44.4
57195,78.5
57200,78.5
57205,74.5
57210,74.5
57215,72
57220,72
57225,72
57230,34.2
57235,34.2
57240,30.8
57245,41.9
57250,41.9
57255,36.1
57260,49.5
57265,49.5
57270,49.5
57275,28.2
57280,47.2
57285,47.2
57290,47.2
57295,30.6
57300,30.6
57305,37.6
57310,37.6
57315,37.6
57320,35
57325,35
57330,30.7
57335,30.7
57340,22.4
57345,22.4
57350,49.3
57355,49.3
57360,27
57365,43.6
57370,43.6
57375,43.6
57380,24.3
57385,24.3
57390,15.7
57395,16
57400,16
57405,15.6
57410,67
57415,67
57420,67
57425,33.2
57430,33.2
57435,15.6
57440,15.6
57445,16.9
57450,16.9
57455,16.7
57460,35.3
57465,55.1
57470,55.1
57475,28.6
57480,60.7
57485,60.7
57490,60.7
57495,31.6
57500,31.6
57505,17.7
57510,17.7
57515,16.8
57520,16.8
57525,15.7
57530,15.7
57535,15.7
57540,16.4
57545,26.6
57550,26.6
57555,24.8
57560,24.8
57565,17
57570,17
57575,17
57580,16.1
57585,16.1
57590,18.6
57595,18.6
57600,16.4
57605,17.1
57610,17.1
57615,17.1
57620,16.1
57625,16.1
57630,31.2
57635,31.2
57640,27.3
57645,37.6
57650,37.6
57655,37.6
57660,21.4
57665,31.7
57670,31.7
57675,31.7
57680,19.7
57685,22.8
57690,22.8
57695,23.6
57700,23.6
57705,18
57710,18
57715,22.1
57720,22.1
57725,17.1
57730,17.1
57735,17.1
57740,15.5
57745,16
57750,16
57755,16
57760,45.1
57765,45.1
57770,25.3
57775,25.3
57780,25.3
57785,15.7
57790,15.7
57795,16.1
57800,16.1
57805,15.8
57810,17
57815,17
57820,18.6
57825,18.6
57830,23.9
57835,23.9
57840,20.1
57845,35.1
57850,35.1
57855,55.6
57860,55.6
57865,55.6
57870,30.6
57875,34.4
57880,34.4
57885,21.4
57890,29.2
57895,29.2
57900,29.2
57905,25.3
57910,25.3
57915,15.8
57920,19.1
57925,20.2
57930,68.5
57935,68.5
57940,33.8
57945,33.8
57950,16.7
57955,16.7
57960,16.7
57965,16.7
57970,16.7
57975,31
57980,31
57985,21.4
57990,21.4
57995,21.4
58000,15.7
58005,18.3
58010,18.3
58015,18.3
58020,16.2
58025,16.2
58030,15.9
58035,15.9
58040,15.2
58045,16.3
58050,16.3
58055,16.3
58060,16.5
58065,24.1
58070,24.1
58075,23.6
58080,23.6
58085,41.5
58090,41.5
58095,33.6
58100,33.6
58105,18.7
58110,18.7
58115,27.1
58120,38.2
58125,80.6
58130,80.6
58135,40.2
58140,40.2
58145,42.8
58150,42.8
58155,42.8
58160,26.3
58165,26.3
58170,17.2
58175,17.2
58180,15.6
58185,15.6
58190,15.4
58195,16.1
58200,16.1
58205,16.1
58210,16.4
58215,16.4
58220,17.2
58225,17.2
58230,16.3
58235,16.3
58240,23.9
58245,23.9
58250,23.9
58255,17.3
58260,39.6
58265,39.6
58270,25.7
58275,25.7
58280,25.7
58285,16.1
58290,16.1
58295,16.1
58300,16.1
58305,16.1
58310,15.9
58315,15.9
58320,16.4
58325,19
58330,19
58335,19
58340,15.7
58345,16.9
58350,43
58355,43
58360,27.8
58365,27.8
58370,16.2
58375,16.2
58380,16.2
58385,16.4
58390,16.4
58395,16.1
58400,17.8
58405,17.8
58410,17.8
58415,15.2
58420,15.2
58425,48.2
58430,48.2
58435,48.2
58440,34.4
58445,34.4
58450,15.8
58455,15.8
58460,15.8
58465,15.5
58470,21.3
58475,23
58480,23
58485,23
58490,17.1
58495,29.4
58500,29.4
58505,18.7
58510,18.7
58515,81.2
58520,81.2
58525,63
58530,80.2
58535,80.2
58540,80.2
58545,64.3
58550,64.3
58555,55.5
58560,55.5
58565,42
58570,63.7
58575,63.7
58580,67.6
58585,67.6
58590,67.6
58595,38.6
58600,44.4
58605,44.4
58610,47
58615,47
58620,36.2
58625,36.2
58630,36.2
58635,20.1
58640,22.5
58645,22.5
58650,28.7
58655,53.7
58660,53.7
58665,53.7
58670,28.4
58675,28.4
58680,16.4
58685,16.4
58690,15.8
58695,16.1
58700,16.1
58705,16.1
58710,15.4
58715,16.7
58720,16.7
58725,15.5
58730,15.5
58735,17.1
58740,17.1
58745,16.3
58750,16.3
58755,54
58760,54
58765,29
58770,29
58775,29
58780,20.1
58785,20.1
58790,16.5
58795,16.5
58800,14.6
58805,15.8
58810,15.8
58815,15.4
58820,15.8
58825,71.3
58830,71.3
58835,33.9
58840,33.9
58845,35.2
58850,35.2
58855,56.8
58860,56.8
58865,29.3
58870,29.3
58875,29.3
58880,16.4
58885,16.4
58890,16.2
58895,16.2
58900,15
58905,15.2
58910,16
58915,17.1
58920,17.1
58925,15.9
58930,16
58935,17.7
58940,17.7
58945,16.2
58950,16.2
58955,20.1
58960,46
58965,46
58970,24.7
58975,24.7
58980,22.7
58985,12.4
58990,22.7
58995,16.7
59000,16.7
59005,15.8
59010,16
59015,16
59020,16
59025,14.7
59030,16.6
59035,16.6
59040,16.6
59045,15
59050,15.4
59055,84.8
59060,84.8
59065,41.2
59070,41.2
59075,53.3
59080,70.2
59085,70.2
59090,40.4
59095,40.4
59100,40.4
59105,27.9
59110,27.9
59115,29.6
59120,35.6
59125,35.6
59130,35.6
59135,20.5
59140,20.5
59145,18.4
59150,18.4
59155,46
59160,46
59165,33.7
59170,33.7
59175,33.7
59180,15.9
59185,15.9
59190,31.3
59195,31.3
59200,31.3
59205,21.3
59210,24.7
59215,24.7
59220,24.7
59225,24.5
59230,24.5
59235,22.3
59240,22.3
59245,17.6
59250,17.6
59255,17.6
59260,43
59265,43
59270,28.6
59275,28.6
59280,18.1
59285,18.1
59290,18.1
59295,16.4
59300,16.4
59305,15.9
59310,17.3
59315,17.3
59320,18
59325,18
59330,15.4
59335,15.4
59340,16
59345,16
59350,16.8
59355,16.8
59360,16.8
59365,16.3
59370,16.3
59375,26.5
59380,26.5
59385,26.5
59390,20.1
59395,20.1
59400,14.9
59405,16.2
59410,18.1
59415,18.1
59420,16.7
59425,33.1
59430,33.1
59435,48.6
59440,48.6
59445,48.6
59450,26.5
59455,26.5
59460,26.5
59465,16.2
59470,16.2
59475,25.2
59480,25.2
59485,17.8
59490,17.8
59495,22.5
59500,22.5
59505,17
59510,24.1
59515,30.2
59520,30.2
59525,19.2
59530,19.2
59535,19.2
59540,40.2
59545,40.2
59550,27.1
59555,27.1
59560,27.1
59565,41
59570,41
59575,23.8
59580,23.8
59585,15.7
59590,17.5
59595,17.5
59600,17.5
59605,16.4
59610,16.4
59615,15.4
59620,17.7
59625,17.7
59630,15.7
59635,15.8
59640,17.4
59645,17.4
59650,15.1
59655,17.5
59660,17.5
59665,15.6
59670,15.6
59675,15.7
59680,16.1
59685,16.5
59690,16.5
59695,17
59700,17.2
59705,17.2
59710,17.2
59715,15.7
59720,16.5
59725,16.6
59730,16.6
59735,16.3
59740,16.3
59745,15.6
59750,16
59755,16
59760,15.7
59765,15.7
59770,15.7
59775,22.1
59780,22.1
59785,31.3
59790,31.3
59795,31.3
59800,20.3
59805,20.3
59810,19.5
59815,35.9
59820,35.9
59825,35.9
59830,21.4
59835,21.4
59840,16
59845,16
59850,16.7
59855,16.7
59860,16.8
59865,17.7
59870,17.7
59875,18.4
59880,18.4
59885,18.4
59890,18.2
59895,18.2
59900,16.7
59905,16.7
59910,27.4
59915,27.4
59920,18.6
59925,18.6
59930,16.2
59935,16.4
59940,30.4
59945,30.4
59950,19.3
59955,19.3
59960,19.3
59965,17.2
59970,17.2
59975,16.1
59980,16.1
59985,16.3
59990,16.4
59995,16.4
60000,36.7
60005,36.7
60010,22
60015,22
60020,22
60025,19.6
60030,19.6
60035,17.6
60040,17.6
60045,26.7
60050,26.7
60055,26.7
60060,18.8
60065,18.8
60070,15.6
60075,15.6
60080,15.7
60085,62.6
60090,62.6
60095,62.6
60100,34
60105,34
60110,17.1
60115,17.1
60120,15.6
60125,26.9
60130,26.9
60135,19
60140,19
60145,16.2
60150,16.9
60155,17.7
60160,17.7
60165,17.7
60170,17
60175,17
60180,17
60185,16.2
60190,16.6
60195,16.6
60200,15.5
60205,15.5
60210,16.9
60215,18.5
60220,18.5
60225,15.8
60230,26.4
60235,26.4
60240,18.4
60245,18.4
60250,18.4
60255,15.3
60260,15.3
60265,16.5
60270,16.5
60275,16.5
60280,15.4
60285,15.4
60290,15.8
60295,15.8
60300,15.5
60305,15.6
60310,15.6
60315,18.7
60320,18.7
60325,15.4
60330,15.4
60335,20.2
60340,24.9
60345,24.9
60350,16.8
60355,16.8
60360,16.9
60365,16.9
60370,16.9
60375,16.1
60380,20.9
60385,20.9
60390,20.9
60395,16.2
60400,16.2
60405,15.1
60410,15.4
60415,15.5
60420,17.7
60425,17.7
60430,17.7
60435,17.2
60440,46.9
60445,46.9
60450,27
60455,27
60460,16.8
60465,18.4
60470,18.4
60475,16.1
60480,16.2
60485,16.2
60490,16.2
60495,16.2
60500,18.1
60505,18.1
60510,18.1
60515,16.3
60520,16.3
60525,18.2
60530,18.2
60535,17
60540,17
60545,18.3
60550,18.3
60555,62.3
60560,62.3
60565,33.6
60570,33.6
60575,15.6
60580,16.4
60585,16.4
60590,16
60595,17.4
60600,17.4
60605,17.4
60610,17.2
60615,29.3
60620,29.3
60625,17.7
60630,17.7
60635,15.7
60640,15.7
60645,15.7
60650,15.3
60655,15.4
60660,16.1
60665,16.1
60670,15.5
60675,15.5
60680,15.9
60685,15.9
60690,15.6
60695,15.7
60700,15.7
60705,15.7
60710,15.7
60715,16.1
60720,16.1
60725,15.3
60730,15.3
60735,15.3
60740,16
60745,21.7
60750,21.7
60755,23.5
60760,23.5
60765,23.5
60770,15.9
60775,15.9
60780,16.9
60785,41.5
60790,41.5
60795,41.5
60800,36.1
60805,36.1
60810,36.1
60815,17.1
60820,50.2
60825,50.2
60830,50.2
60835,40.6
60840,40.6
60845,44.1
60850,52.8
60855,52.8
60860,52.8
60865,29.3
60870,29.3
60875,16
60880,32.7
60885,32.7
60890,32.7
60895,20.7
60900,36
60905,36
60910,36
60915,20.3
60920,20.3
60925,20.3
60930,15.9
60935,15.9
60940,15.9
60945,15.9
60950,20.3
60955,20.3
60960,20.3
60965,30.6
60970,30.6
60975,30.6
60980,22.4
60985,49.4
60990,49.4
60995,26.9
61000,26.9
61005,26.9
61010,16.1
61015,22
61020,22
61025,22
61030,16.8
61035,27.6
61040,62.9
61045,62.9
61050,32.3
61055,32.3
61060,15.8
61065,17.1
61070,17.1
61075,17.1
61080,16.5
61085,16.5
61090,56.6
61095,56.6
61100,56.1
61105,65.7
61110,65.7
61115,65.7
61120,32
61125,32
61130,16
61135,16.5
61140,16.5
61145,16.3
61150,16.3
61155,15.9
61160,15.9
61165,16.8
61170,16.8
61175,15.8
61180,17
61185,17
61190,17
61195,16.6
61200,16.6
61205,36.5
61210,36.5
61215,21.6
61220,21.6
61225,16.8
61230,16.8
61235,16.8
61240,16.3
61245,16.3
61250,16.6
61255,31.1
61260,31.1
61265,31.1
61270,20.1
61275,20.1
61280,17.7
61285,17.7
61290,15.9
61295,16.2
61300,16.4
61305,16.4
61310,15
61315,15
61320,15.5
61325,15.9
61330,15.9
61335,16.5
61340,16.5
61345,16.5
61350,27.2
61355,27.2
61360,27.2
61365,17.2
61370,17.2
61375,16.7
61380,16.7
61385,15.7
61390,15.7
61395,15.7
61400,14.9
61405,15.2
61410,15.2
61415,15.7
61420,15.7
61425,15.5
61430,15.5
61435,15.5
61440,16.1
61445,16.1
61450,16.5
61455,16.8
61460,18.7
61465,18.7
61470,17.1
61475,17.1
61480,15.9
61485,15.9
61490,15.9
61495,16.4
61500,16.4
61505,16.4
61510,16.4
61515,16.4
61520,15.2
61525,15.6
61530,15.6
61535,15.6
61540,28.3
61545,18.6
61550,18.6
61555,18.6
61560,16.4
61565,16.4
61570,16.4
61575,16.1
61580,25
61585,25
61590,17.4
61595,39.8
61600,39.8
61605,39.8
61610,22.6
61615,22.6
61620,15.2
61625,15.2
61630,15.2
61635,16.5
61640,75.2
61645,75.2
61650,37.2
61655,37.2
61660,37.2
61665,15.5
61670,15.6
61675,16
61680,16
61685,16.2
61690,16.2
61695,15.9
61700,15.9
61705,40.3
61710,40.3
61715,22.9
61720,22.9
61725,15.3
61730,15.3
61735,20.1
61740,20.1
61745,20.1
61750,16.4
61755,16.6
61760,16.6
61765,15.6
61770,16.6
61775,16.6
61780,15.7
61785,15.7
61790,16.7
61795,16.7
61800,15.8
61805,15.8
61810,15.8
61815,15.7
61820,15.7
61825,15.2
61830,17.2
61835,17.2
61840,17.2
61845,17.2
61850,17.2
61855,17.2
61860,15.8
61865,15.8
61870,15.4
61875,31
61880,31.2
61885,31.2
61890,18.4
61895,18.4
61900,15.6
61905,15.6
61910,15.6
61915,16.3
61920,16.3
61925,53.1
61930,53.1
61935,53.1
61940,28.6
61945,28.6
61950,17.8
61955,17.8
61960,15.5
61965,19.3
61970,19.3
61975,16.4
61980,16.4
61985,16.4
61990,16.3
61995,16.3
62000,15.6
62005,17.6
62010,17.6
62015,17.3
62020,17.3
62025,15.3
62030,16
62035,16
62040,16
62045,15.8
62050,15.8
62055,37.2
62060,37.2
62065,37.2
62070,22.2
62075,22.2
62080,16.5
62085,16.5
62090,16.5
62095,16.5
62100,16.5
62105,16.5
62110,25
62115,25
62120,19.1
62125,19.1
62130,15.7
62135,18.5
62140,18.5
62145,18.5
62150,17.4
62155,17.4
62160,15.6
62165,20.4
62170,20.4
62175,19.2
62180,32
62185,32
62190,32
62195,80.2
62200,80.2
62205,58
62210,58
62215,58
62220,25.3
62225,25.3
62230,38.9
62235,38.9
62240,37.2
62245,37.2
62250,37.2
62255,31.5
62260,31.5
62265,16.8
62270,30.7
62275,30.7
62280,22.6
62285,22.6
62290,22.6
62295,19
62300,19
62305,19.5
62310,28.8
62315,28.8
62320,28.8
62325,18.2
62330,28.8
62335,28.8
62340,25.8
62345,25.8
62350,25.8
62355,39.2
62360,39.2
62365,50.2
62370,70
62375,70
62380,75.9
62385,87.9
62390,87.9
62395,80
62400,92.8
62405,134.9
62410,134.9
62415,113.9
62420,115
62425,115
62430,93
62435,160.1
62440,160.1
62445,102.3
62450,102.3
62455,102.3
62460,95.6
62465,138.4
62470,138.4
62475,92.6
62480,98.3
62485,98.3
62490,102.4
62495,102.4
62500,100.3
62505,100.6
62510,100.6
62515,100.6
62520,112.3
62525,112.3
62530,112.3
62535,100
62540,100
62545,97.6
62550,97.6
62555,121.6
62560,121.6
62565,118.8
62570,118.8
62575,92.6
62580,94
62585,130.4
62590,130.4
62595,130.4
62600,101.1
62605,101.1
62610,132.7
62615,132.7
62620,132.7
62625,103.2
62630,103.2
62635,89
62640,89
62645,95.5
62650,114.3
62655,114.3
62660,114.3
62665,125.6
62670,125.6
62675,125.6
62680,106.5
62685,107.2
62690,108.9
62695,127.8
62700,127.8
62705,127.8
62710,107.1
62715,108.1
62720,133.9
62725,133.9
62730,130.2
62735,130.2
62740,130.2
62745,124.3
62750,120.9
62755,120.9
62760,120.9
62765,109.1
62770,144.8
62775,144.8
62780,144.8
62785,132.7
62790,132.7
62795,116.9
62800,116.9
62805,97.9
62810,97.9
62815,107.7
62820,107.7
62825,97
62830,119
62835,119
62840,136.1
62845,136.1
62850,136.1
62855,97.9
62860,106.5
62865,106.5
62870,96.8
62875,96.8
62880,118.9
62885,149.5
62890,149.5
62895,149.5
62900,136
62905,136
62910,93.2
62915,112
62920,112
62925,112
62930,120.3
62935,120.3
62940,120.3
62945,92.1
62950,92.1
62955,88.6
62960,88.6
62965,139.4
62970,139.4
62975,139.4
62980,116
62985,147.3
62990,147.3
62995,123.2
63000,138.4
63005,138.4
63010,122
63015,122
63020,122
63025,117.6
63030,117.6
63035,108.3
63040,108.3
63045,108.4
63050,108.4
63055,111.4
63060,111.4
63065,111.4
63070,108.3
63075,108.3
63080,124.9
63085,130.5
63090,102.1
63095,102.1
63100,136.7
63105,136.7
63110,116
63115,116
63120,116
63125,128.3
63130,128.3
63135,104.4
63140,104.4
63145,104.4
63150,98.1
63155,106.9
63160,106.9
63165,106.9
63170,132.2
63175,132.2
63180,132.2
63185,113.7
63190,167
63195,167
63200,167
63205,119.5
63210,119.5
63215,106.9
63220,117.8
63225,143.2
63230,143.2
63235,143.2
63240,130.9
63245,130.9
63250,109.7
63255,109.7
